Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z
G028.164-00.164, Q,       28.1644,     -0.163047,       49.3786, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.185+00.314, G,       28.1855,      0.314624,       175.539, , G028.128+00.338,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 31.8,       0.00000,       6.53417, ,       0.00000,       0.00000
G028.200-00.050, K,       28.2000,    -0.0500000,       60.0000, G028.200-00.050, ,       28.1986,    -0.0505094, 100.3;77.0, 0.7;1.3, 22.1;14.6, 1.7;3.1, 6, H110, 2.5, GBT, Sewilo et al. (2004), G028.200-00.051,       28.2000,    -0.0510000, 96.8, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       5.81500,       9.17000,       7.49000,       4.35235,       112.946, N,       5.81500,       39.1502,      -5.07454, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.218+00.357, Q,       28.2189,      0.357445,       38.1366, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.226+00.025, Q,       28.2261,     0.0251836,       41.0056, , ,       0.00000,       0.00000, , , , , , , , , , G028.217+0.016_+077.8,       28.2169,     0.0171500, 77.8, NH3, Purcell et al. (2012),       0.00000,       0.00000,       4.81500,       10.1650,       7.49000,       4.82833,       112.865, T,       7.49000,       61.2641,       3.29213, TP/Kin (Mol), Urquhart et al. (2012)/Roman-Duval et al. (2009), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.246+00.013, K,       28.2462,     0.0131389,       60.0000, G028.250+00.010, ,       28.2451,     0.0130136, 110.3;80.0, 0.8;1.3, 27.4;23.0, 1.8;3.0, 6, H110, 2.5, GBT, Sewilo et al. (2004), G028.245+00.011,       28.2450,     0.0110000, 106.4, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       6.47000,       8.51000,       7.49000,       4.14949,       112.802, T,       7.49000,       61.7688,       1.71758, TP/Kin (Mol), Urquhart et al. (2012)/Roman-Duval et al. (2009), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.283+00.028, Q,       28.2834,     0.0283222,       59.0366, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.286-00.371, K,       28.2866,     -0.370123,       22.0863, G028.295-00.377, ,       28.2950,     -0.377000, 76.9, 0.0, 21.2, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2015a), 18416-0420,       28.2950,     -0.376000, 48.1;84.9, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       4.77000,       10.2000,       7.48500,       4.85757,       112.674, N,       4.77000,       27.7322,      -30.8133, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.287-00.365, K,       28.2875,     -0.364790,       60.0000, G028.295-00.377, ,       28.2950,     -0.377000, 76.9, 0.0, 21.2, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2015a), 18416-0420,       28.2950,     -0.376000, 48.1;84.9, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       4.77000,       10.2000,       7.48500,       4.85763,       112.671, N,       4.77000,       27.7327,      -30.3694, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.291+00.011, K,       28.2917,     0.0116667,       31.2290, G028.291+00.012, ,       28.2910,     0.0120000, 44.4, 0.5, 25.5, 1.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), G028.292+00.005,       28.2920,    0.00500000, 46.8, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       3.08500,       11.8850,       7.48500,       5.96548,       112.660, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.293+00.184, C,       28.2935,      0.184364,       56.7102, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.293-00.202, Q,       28.2937,     -0.201257,       52.3801, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.296+00.002, K,       28.2961,    0.00259998,       32.8794, G028.291+00.012, ,       28.2910,     0.0120000, 44.4, 0.5, 25.5, 1.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), G028.292+00.005,       28.2920,    0.00500000, 46.8, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       3.08500,       11.8850,       7.48500,       5.96564,       112.647, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.303+00.071, Q,       28.3032,     0.0717667,       14.2767, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.305-00.390, K,       28.3053,     -0.390000,       66.0471, G028.304-00.390, ,       28.3040,     -0.390000, 77.3, 0.0, 21.5, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), G028.309-0.396_+084.5,       28.3092,     -0.396330, 84.5, NH3, Purcell et al. (2012),       0.00000,       0.00000,       4.79000,       10.1800,       7.48500,       4.84772,       112.615, N,       4.79000,       27.9385,      -32.6042, HIEA/Kin, Anderson et al. (2012), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.312-00.031, K,       28.3120,    -0.0301744,       91.7674, G028.312-00.023, ,       28.3120,    -0.0230000, 35.8;92.4, 7.8;5.4, 42.9;43.0, 8.2;9.0, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), G28.31-0.02,       28.3100,    -0.0200000, 34.6;99.7, 13CO, Anderson & Bania (2009b),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.314+00.077, Q,       28.3149,     0.0772667,       17.1096, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.320+01.243, K,       28.3200,       1.24300,       60.0000, G028.320+01.24, ,       28.3200,       1.24300, -39.2, 0.7, 31.6, 2.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       20.9700,       7.48500,       14.0772,       112.546, F,       20.9700,       135.035,       454.897, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.323+00.152, C,       28.3231,      0.152528,       76.9496, , ,       0.00000,       0.00000, , , , , , , , , , G028.3271+00.1617,       28.3272,      0.161649, 7.6, 13CO, Urquart et al. (2008),       0.00000,       0.00000,      0.550000,       14.4150,       7.48000,       8.02009,       112.562, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.342+00.099, C,       28.3420,     0.0998926,       38.9369, , ,       0.00000,       0.00000, , , , , , , , , , G028.337+00.115,       28.3370,      0.115000, 81.2, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       4.98500,       9.97500,       7.48000,       4.74485,       112.504, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.376+00.208, C,       28.3766,      0.208433,       27.3258, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.386+00.449, Q,       28.3866,      0.449933,       23.2245, , G028.400+00.478,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 89.8,       0.00000,       4.53213, ,       0.00000,       0.00000
G028.392-00.263, Q,       28.3924,     -0.262687,       45.9724, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.394+00.076, K,       28.3940,     0.0760000,       42.5000, G028.394+00.076, ,       28.3940,     0.0760000, 86.2, 0.2, 25.4, 0.4, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), G028.397+00.079,       28.3970,     0.0790000, 76.3, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       5.24000,       9.71500,       7.47500,       4.61996,       112.342, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.397+00.451, G,       28.3978,      0.451433,       24.4356, , G028.400+00.478,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 89.8,       0.00000,       4.53213, ,       0.00000,       0.00000
G028.403+00.159, Q,       28.4034,      0.159267,       19.7314, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.407+00.496, K,       28.4074,      0.496666,       266.090, G028.400+00.478, G028.400+00.478,       28.4000,      0.478000, 89.8, 1.7, 35.1, 4.2, 6, H85;H87;H88, 6, NRAO 140', Lockman  Pisano  & Howard (1996), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       5.43000,       9.52000,       7.47500,       4.53213,       112.296, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.417+00.451, Q,       28.4175,      0.451583,       24.9410, , G028.400+00.478,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 89.8,       0.00000,       4.53213, ,       0.00000,       0.00000
G028.418+00.140, Q,       28.4187,      0.140767,       20.8757, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.420-00.131, Q,       28.4202,     -0.130859,       45.1431, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.421+00.239, Q,       28.4212,      0.239100,       27.7453, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.438+00.014, K,       28.4384,     0.0144565,       34.2615, , ,       0.00000,       0.00000, , , , , , , , , , G28.44+0.00,       28.4400,       0.00000, 99.1, 13CO, Anderson & Bania (2009b),       0.00000,       0.00000,       5.97000,       8.98000,       7.47500,       4.31830,       112.204, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.438+00.033, C,       28.4385,     0.0339333,       28.7494, , ,       0.00000,       0.00000, , , , , , , , , , G028.435+00.033,       28.4350,     0.0330000, 83.2, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       5.09000,       9.86000,       7.47500,       4.69785,       112.203, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.441-00.212, Q,       28.4417,     -0.211121,       57.9098, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.451+00.001, K,       28.4512,    0.00121103,       28.7026, G028.451+00.00, ,       28.4510,    0.00100000, -13.8, 0.3, 28.0, 0.7, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), G028.450+00.000,       28.4500,       0.00000, -12.9, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       0.00000,       16.6050,       7.47500,       9.98922,       112.164, F,       16.6050,       127.633,      0.350971, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.454+00.177, Q,       28.4548,      0.177067,       16.1787, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G028.469-00.282, Q,       28.4698,     -0.281483,       31.5500, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
